uprn,versiondate,versionavailablefromdate,versionavailabletodate,changetype,theme,description,organisationname,poboxnumber,subname,name,number,streetname,locality,townname,islandname,postcode,fulladdress,country,alternatelanguagesubname,alternatelanguagename,alternatelanguagenumber,alternatelanguagestreetname,alternatelanguagelocality,alternatelanguagetownname,alternatelanguageislandname,alternatelanguage,alternatelanguagefulladdress,floorlevel,lowestfloorlevel,highestfloorlevel,classificationcode,classificationdescription,primaryclassificationdescription,secondaryclassificationdescription,tertiaryclassificationdescription,quaternaryclassificationdescription,buildstatus,buildstatusdate,addressstatus,postcodesource,parentuprn,rootuprn,hierarchylevel,usrn,usrnmatchindicator,localcustodiancode,localcustodiandescription,lowertierlocalauthoritygsscode,easting,northing,latitude,longitude,positionalaccuracy,effectivestartdate,effectiveenddate
185085436,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,6,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"6, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085436,1,50310448,Manually Matched,8132,BELFAST,NULL,142998.61,525265.44,54.5571614,-5.9764151,Central Internal Position,2016-01-29,NULL
185085437,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,7,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"7, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085437,1,50310448,Manually Matched,8132,BELFAST,NULL,143006.80,525290.84,54.5573932,-5.9763109,Central Internal Position,2016-01-29,NULL
185085438,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,8,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"8, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085438,1,50310448,Manually Matched,8132,BELFAST,NULL,142992.88,525268.94,54.5571899,-5.9765065,Central Internal Position,2016-01-29,NULL
185085439,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,9,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"9, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185085439,1,50310448,Manually Matched,8132,BELFAST,NULL,143001.17,525295.34,54.5574307,-5.9764018,Central Internal Position,2016-01-29,NULL
185809093,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,THE BALMORAL HOTEL,NULL,NULL,NULL,161,BLACKS ROAD,NULL,BELFAST,NULL,BT10 0ND,"THE BALMORAL HOTEL, 161, BLACKS ROAD, BELFAST, BT10 0ND",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CH,Hotel / Motel / Boarding / Guest House,Commercial,Hotel / Motel / Boarding / Guest House,NULL,NULL,Built Complete,2016-01-29,Approved,A record which has a classification indicating that it is capable of receiving mail but is not linked to a Royal Mail address,NULL,185809093,1,50308670,Manually Matched,8132,BELFAST,NULL,141518.58,525742.43,54.5606839,-5.9996634,Central Internal Position,2016-01-29,NULL
185877536,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,THE BALMORAL HOTEL,NULL,BLACKS ROAD,NULL,BELFAST,NULL,BT10 0ND,"THE BALMORAL HOTEL, BLACKS ROAD, BELFAST, BT10 0ND",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,U,Unclassified,Unclassified,NULL,NULL,NULL,Built Complete,2016-01-29,Approved,A record which has a classification indicating that it is capable of receiving mail but is not linked to a Royal Mail address,NULL,185877536,1,50308670,Manually Matched,8132,BELFAST,NULL,141518.58,525742.43,54.5606839,-5.9996634,Central Internal Position,2016-01-29,NULL
185877734,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,RATHMORE GRAMMAR SCHOOL,NULL,KINGSWAY,FINAGHY,BELFAST,NULL,BT10 0LF,"RATHMORE GRAMMAR SCHOOL, KINGSWAY, FINAGHY, BELFAST, BT10 0LF",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CE,Education,Commercial,Education,NULL,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185877734,1,50308306,Manually Matched,8132,BELFAST,NULL,141974.19,524508.85,54.5498574,-5.9915532,Central Internal Position,2016-01-29,NULL
185878169,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,36,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"36, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185878169,1,50310448,Manually Matched,8132,BELFAST,NULL,142900.23,525324.05,54.5576369,-5.9779839,Central Internal Position,2016-01-29,NULL
185878196,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,29,GARRON CRESCENT,NULL,BELFAST,NULL,BT10 0EQ,"29, GARRON CRESCENT, BELFAST, BT10 0EQ",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185878196,1,50310448,Manually Matched,8132,BELFAST,NULL,142939.54,525337.75,54.5577797,-5.9773893,Central Internal Position,2016-01-29,NULL
185870402,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,ROYAL MAIL,NULL,NULL,NULL,20,DONEGALL QUAY,NULL,BELFAST,NULL,BT1 1AA,"ROYAL MAIL, 20, DONEGALL QUAY, BELFAST, BT1 1AA",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,Commercial,Commercial,NULL,NULL,NULL,Built Complete,2016-01-29,Approved,A record which is linked to a Royal Mail address,NULL,185870402,1,50309027,Manually Matched,8132,BELFAST,NULL,146777.57,530103.72,54.6024448,-5.9222915,Central Internal Position,2016-01-29,NULL
187249975,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,GAELSCOIL NA MONA,1,MONAGH LINK,NULL,BELFAST,NULL,BT11 8QB,"GAELSCOIL NA MONA, 1, MONAGH LINK, BELFAST, BT11 8QB",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CE,Education,Commercial,Education,NULL,NULL,Built Complete,2024-05-30,Approved,A record which is linked to a Royal Mail address,NULL,187249975,1,50307610,Manually Matched,8132,BELFAST,NULL,142102.39,528552.47,54.5861737,-5.9931232,Central Internal Position,2007-02-19,NULL
187566619,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,HAMILTON PRACTICE,NULL,PRACTICE 2,FINAGHY HEALTH CENTRE,13-25,FINAGHY ROAD SOUTH,NULL,BELFAST,NULL,BT10 0BX,"HAMILTON PRACTICE, PRACTICE 2, FINAGHY HEALTH CENTRE, 13-25, FINAGHY ROAD SOUTH, BELFAST, BT10 0BX",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,Commercial,Commercial,NULL,NULL,NULL,Built Complete,2016-01-29,Approved,A record which has a classification indicating that it is capable of receiving mail but is not linked to a Royal Mail address,191013145,191013145,2,50309317,Manually Matched,8132,BELFAST,NULL,142494.96,525620.74,54.5600906,-5.9844949,Central Internal Position,2016-01-29,NULL
187627071,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,H.S.S. TRUST,NULL,OFFICE 1ST FLOOR,FINAGHY HEALTH CENTRE,13-25,FINAGHY ROAD SOUTH,NULL,BELFAST,NULL,BT10 0BX,"H.S.S. TRUST, OFFICE 1ST FLOOR, FINAGHY HEALTH CENTRE, 13-25, FINAGHY ROAD SOUTH, BELFAST, BT10 0BX",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,Commercial,Commercial,NULL,NULL,NULL,Built Complete,2016-01-29,Approved,A record which has a classification indicating that it is capable of receiving mail but is not linked to a Royal Mail address,191013145,191013145,2,50309317,Manually Matched,8132,BELFAST,NULL,142494.96,525620.74,54.5600906,-5.9844949,Central Internal Position,2016-01-29,NULL
187692910,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,ST. ANNES PARISH CENTRE,NULL,KINGSWAY,FINAGHY,BELFAST,NULL,BT10 0LF,"ST. ANNES PARISH CENTRE, KINGSWAY, FINAGHY, BELFAST, BT10 0LF",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,U,Unclassified,Unclassified,NULL,NULL,NULL,Built Complete,2017-09-18,Approved,A record which has a classification indicating that it is capable of receiving mail but is not linked to a Royal Mail address,NULL,187692910,1,50308306,Manually Matched,8132,BELFAST,NULL,141871.07,524981.46,54.5540417,-5.9935580,Central Internal Position,2017-09-08,NULL
191013145,2025-09-24,2025-09-25T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,FINAGHY HEALTH CENTRE,13-25,FINAGHY ROAD SOUTH,NULL,BELFAST,NULL,BT10 0BX,"FINAGHY HEALTH CENTRE, 13-25, FINAGHY ROAD SOUTH, BELFAST, BT10 0BX",Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PP,Property Shell,Parent Shell,Property Shell,NULL,NULL,Built Complete,2016-01-29,Approved,A record which has a classification indicating that it is not capable of receiving mail and is not linked to a Royal Mail address,NULL,191013145,1,50309317,Manually Matched,8132,BELFAST,NULL,142494.96,525620.74,54.5600906,-5.9844949,General Internal Position,2016-01-29,NULL
